Date,CSV no.,Stock,Mean,Stdev,No. tweets
"2016-09-01
",2016_245,MCD,0.20799170662073885,0.24368406422026029,155
"2016-09-02
",2016_246,MCD,0.20789256607013618,0.25887502099658455,107
"2016-09-03
",2016_247,MCD,0.13971861471861471,0.19781741954071996,42
"2016-09-04
",2016_248,MCD,0.1191424260021821,0.29358940648507664,41
"2016-09-05
",2016_249,MCD,0.2289112554112554,0.23894254659854458,50
"2016-09-06
",2016_250,MCD,0.17055732224396608,0.23606645734972911,146
"2016-09-07
",2016_251,MCD,0.17167626973965003,0.23730351861100218,71
"2016-09-08
",2016_252,MCD,0.17409647550776583,0.23925453200277838,62
"2016-09-09
",2016_253,MCD,0.17470965414513798,0.29285505588204064,62
"2016-09-10
",2016_254,MCD,0.20637041713430601,0.31244085822297341,54
"2016-09-11
",2016_255,MCD,0.20419696969696968,0.28897308574528546,50
"2016-09-12
",2016_256,MCD,0.23927945269016695,0.22650426868585019,70
"2016-09-13
",2016_257,MCD,0.15257505175983438,0.22172989874203927,46
"2016-09-14
",2016_258,MCD,0.090180907435005786,0.26166943589938002,61
"2016-09-15
",2016_259,MCD,0.096001560797479152,0.18947689230643475,147
"2016-09-16
",2016_260,MCD,0.1341758658008658,0.22554499103434861,70
"2016-09-17
",2016_261,MCD,0.17811688311688312,0.23842687884113936,35
"2016-09-18
",2016_262,MCD,0.20512784090909092,0.24027091329139183,40
"2016-09-19
",2016_263,MCD,0.14077327698756267,0.23141747861122616,105
"2016-09-20
",2016_264,MCD,0.12195798188066227,0.26422489271695815,97
"2016-09-21
",2016_265,MCD,0.11663627010849235,0.18321451513185705,81
"2016-09-22
",2016_266,MCD,0.15043096515752766,0.27545246334614182,96
"2016-09-23
",2016_267,MCD,0.41231548462908107,0.30121213276407938,114
"2016-09-24
",2016_268,MCD,0.14432900432900436,0.25615059827795783,35
"2016-09-25
",2016_269,MCD,0.19357208448117541,0.29442834369819698,33
"2016-09-26
",2016_270,MCD,0.26306702697708795,0.29574423884639917,82
"2016-09-27
",2016_271,MCD,0.18119554924242426,0.2474759175751845,80
"2016-09-28
",2016_272,MCD,0.06588308457711442,0.21686289849697377,67
"2016-09-29
",2016_273,MCD,0.12855644355644358,0.22526400936913371,130
"2016-09-30
",2016_274,MCD,0.20395903479236813,0.20880061838034408,60
"2016-10-01
",2016_275,MCD,0.18861268939393941,0.22403439746814152,48
"2016-10-02
",2016_276,MCD,0.14602846648301193,0.20845832217579768,22
