Date,CSV no.,Stock,Mean,Stdev,No. tweets
"2016-09-01
",2016_245,JNJ,0.20618634259259258,0.25882055346418859,45
"2016-09-02
",2016_246,JNJ,0.16741938616938618,0.22018647277451858,52
"2016-09-03
",2016_247,JNJ,0.23344444444444443,0.28000369766678207,45
"2016-09-04
",2016_248,JNJ,0.058152394480519481,0.18761370496304122,32
"2016-09-05
",2016_249,JNJ,0.17693181818181819,0.25372201768658775,34
"2016-09-06
",2016_250,JNJ,0.15300381867455037,0.22516053477045256,82
"2016-09-07
",2016_251,JNJ,0.23089947089947091,0.26093952835568068,45
"2016-09-08
",2016_252,JNJ,0.07469828151646335,0.23393638981850587,55
"2016-09-09
",2016_253,JNJ,0.17869503862150921,0.24095685885315832,102
"2016-09-10
",2016_254,JNJ,0.25387566137566137,0.2356245342355841,56
"2016-09-11
",2016_255,JNJ,0.082995129870129872,0.20631374823466436,56
"2016-09-12
",2016_256,JNJ,0.073154219292612149,0.22169606641168579,91
"2016-09-13
",2016_257,JNJ,0.1339760334148089,0.23474010215962848,98
"2016-09-14
",2016_258,JNJ,0.10423855412361158,0.19939055096648187,87
"2016-09-15
",2016_259,JNJ,0.082910353535353531,0.18117103208195579,50
"2016-09-16
",2016_260,JNJ,0.18351826121476777,0.23505914008270373,229
"2016-09-17
",2016_261,JNJ,0.3045323644609359,0.26074459675993483,70
"2016-09-18
",2016_262,JNJ,0.036517719568567024,0.27949156666638114,59
"2016-09-19
",2016_263,JNJ,0.15784625554086631,0.2140763704973534,167
"2016-09-20
",2016_264,JNJ,0.12336006493506492,0.22070566446047737,100
"2016-09-21
",2016_265,JNJ,0.22407087223352284,0.35617813398651182,83
"2016-09-22
",2016_266,JNJ,0.19823822011322012,0.25684394585134201,104
"2016-09-23
",2016_267,JNJ,0.16408335375316507,0.25435742930831218,106
"2016-09-24
",2016_268,JNJ,0.17698464234178524,0.26859626495971262,35
"2016-09-25
",2016_269,JNJ,0.22956393200295638,0.27507165189578897,41
"2016-09-26
",2016_270,JNJ,0.18352058531746032,0.24527283578272399,96
"2016-09-27
",2016_271,JNJ,0.13350179881001797,0.22356474996512804,73
"2016-09-28
",2016_272,JNJ,0.10995620185761032,0.29909043401767449,71
"2016-09-29
",2016_273,JNJ,0.2014081869834711,0.29841348873603185,88
"2016-09-30
",2016_274,JNJ,0.059821925256707868,0.17389507034489282,161
"2016-10-01
",2016_275,JNJ,0.24451036289284531,0.28316206134463423,71
"2016-10-02
",2016_276,JNJ,0.056946826758147509,0.37936773030081028,53
"2016-10-03
",2016_277,JNJ,0.10470966276521831,0.19527241257553168,81
"2016-10-04
",2016_278,JNJ,0.18804875760078069,0.2916333936402225,173
"2016-10-05
",2016_279,JNJ,0.17328171167456882,0.24771716542943173,126
"2016-10-06
",2016_280,JNJ,0.22812154882154881,0.29292285737413382,75
"2016-10-07
",2016_281,JNJ,0.07797089685676642,0.21010240453286144,92
"2016-10-08
",2016_282,JNJ,0.23202160493827162,0.24807158765743539,27
"2016-10-09
",2016_283,JNJ,0.1361111111111111,0.24736478303835358,30
"2016-10-10
",2016_284,JNJ,0.16625014512945549,0.24464990602847644,87
"2016-10-11
",2016_285,JNJ,0.090991721007543769,0.20578975595034846,79
"2016-10-12
",2016_286,JNJ,0.11951595031952172,0.23649993818205739,84
"2016-10-13
",2016_287,JNJ,0.15299142743221691,0.26991622301409074,76
"2016-10-14
",2016_288,JNJ,0.10810880544576197,0.27518080059427491,115
"2016-10-15
",2016_289,JNJ,0.13505747126436782,0.21924221909844077,58
"2016-10-16
",2016_290,JNJ,0.13724958949096877,0.23692728226529824,58
"2016-10-17
",2016_291,JNJ,0.065978651436572222,0.24483070825426514,202
"2016-10-18
",2016_292,JNJ,0.1751891031527395,0.24282349448320353,550
"2016-10-19
",2016_293,JNJ,0.10400827014988866,0.21565079398335649,173
"2016-10-20
",2016_294,JNJ,0.049444444444444451,0.22521827546835152,51
"2016-10-21
",2016_295,JNJ,0.096594830796443709,0.20959405421848701,155
"2016-10-22
",2016_296,JNJ,0.1755763090676884,0.23325280226437373,87
"2016-10-23
",2016_297,JNJ,0.10623040752351098,0.20867988879683821,58
"2016-10-24
",2016_298,JNJ,0.21493105837132384,0.24138391258726533,113
"2016-10-25
",2016_299,JNJ,0.12344064354889096,0.19916924871427427,97
"2016-10-26
",2016_300,JNJ,0.079426756039659263,0.2672827790657244,93
"2016-10-27
",2016_301,JNJ,0.24047818847818847,0.22766811916147348,65
"2016-10-28
",2016_302,JNJ,0.36562765151515153,0.22115366539082154,200
"2016-10-29
",2016_303,JNJ,0.25033540533540533,0.25512852585210155,78
"2016-10-30
",2016_304,JNJ,0.2103088578088578,0.26480220087198941,52
"2016-10-31
",2016_305,JNJ,0.21012484791896555,0.23591872246877957,119
"2016-11-01
",2016_306,JNJ,0.22000165343915346,0.25070212004012704,90
"2016-11-02
",2016_307,JNJ,0.10057720057720056,0.30434184998543007,63
"2016-11-03
",2016_308,JNJ,0.11542769616540109,0.29288948189819458,61
"2016-11-04
",2016_309,JNJ,0.12055935701096991,0.22220746078212172,124
"2016-11-05
",2016_310,JNJ,0.17738194444444444,0.24537889482182268,40
"2016-11-06
",2016_311,JNJ,0.090072639225181605,0.20752242018552336,59
"2016-11-07
",2016_312,JNJ,0.24209621993127148,0.28215484879909475,97
"2016-11-08
",2016_313,JNJ,0.20403520751735041,0.28655784980410337,84
"2016-11-09
",2016_314,JNJ,0.11871112183612184,0.23628119942421633,74
"2016-11-10
",2016_315,JNJ,0.14370488182988181,0.22783898618725981,74
"2016-11-11
",2016_316,JNJ,0.17936921296296296,0.25265434689135546,48
"2016-11-12
",2016_317,JNJ,0.10622519841269841,0.1912823681872142,56
"2016-11-13
",2016_318,JNJ,0.14117132867132867,0.1987156385918061,39
"2016-11-14
",2016_319,JNJ,0.13243214710126475,0.20807045505102706,102
"2016-11-15
",2016_320,JNJ,0.09745976245976247,0.22357175943736896,78
"2016-11-16
",2016_321,JNJ,0.15987837310301081,0.2485925858818929,69
"2016-11-17
",2016_322,JNJ,0.11808605971216592,0.19347784830759848,113
"2016-11-18
",2016_323,JNJ,0.16155642135642134,0.2482690244827683,75
"2016-11-19
",2016_324,JNJ,0.13023989898989899,0.22410902525068804,22
"2016-11-20
",2016_325,JNJ,0.11861861861861861,0.24554751193537822,37
"2016-11-21
",2016_326,JNJ,0.16284593621399174,0.24294288917273302,108
"2016-11-22
",2016_327,JNJ,0.094327531878552293,0.2272497982742355,147
"2016-11-23
",2016_328,JNJ,0.04237012987012987,0.21620280773662381,28
"2016-11-24
",2016_329,JNJ,0.073731884057971014,0.2087703649875188,92
"2016-11-25
",2016_330,JNJ,0.16412549659896356,0.23591842001104649,265
"2016-11-26
",2016_331,JNJ,0.085964912280701758,0.21274315293989376,76
"2016-11-27
",2016_332,JNJ,0.055281005544163438,0.17162526369270367,76
"2016-11-28
",2016_333,JNJ,0.12292391774891775,0.23347418717015866,200
