Date,CSV no.,Stock,Mean,Stdev,No. tweets
"2016-09-01
",2016_245,GE,0.20693438812907838,0.22291477102170956,113
"2016-09-02
",2016_246,GE,0.19160480227444515,0.26518695950514753,84
"2016-09-03
",2016_247,GE,0.18331920394420392,0.20356561654807659,60
"2016-09-04
",2016_248,GE,0.13916605075141661,0.16529343017685413,41
"2016-09-05
",2016_249,GE,0.24443963443963448,0.28646306935719079,63
"2016-09-06
",2016_250,GE,0.16101100014473874,0.24125306749932085,329
"2016-09-07
",2016_251,GE,0.20187833390080581,0.24758981993032628,178
"2016-09-08
",2016_252,GE,0.18839646464646465,0.23409874414370288,76
"2016-09-09
",2016_253,GE,0.19152945034763219,0.23929760181991594,110
"2016-09-10
",2016_254,GE,0.18130184858579923,0.16475498397101415,81
"2016-09-11
",2016_255,GE,0.19928324339283243,0.2052435398829964,73
"2016-09-12
",2016_256,GE,0.11462964273027347,0.2420968334865693,109
"2016-09-13
",2016_257,GE,0.19229889051580229,0.23278020799088886,136
"2016-09-14
",2016_258,GE,0.13153105312196223,0.23095546841131179,143
"2016-09-15
",2016_259,GE,0.18371791307571125,0.20916478905167324,109
"2016-09-16
",2016_260,GE,0.14520890293916611,0.19466693314278014,152
"2016-09-17
",2016_261,GE,0.22345883283383289,0.2343009877671394,52
"2016-09-18
",2016_262,GE,0.19675000000000006,0.19936625562234306,60
"2016-09-19
",2016_263,GE,0.15068460493063671,0.2204987040304861,189
"2016-09-20
",2016_264,GE,0.15888457152166827,0.22297110742152715,155
"2016-09-21
",2016_265,GE,0.16298015228818802,0.227051850368098,112
"2016-09-22
",2016_266,GE,0.21967478060888387,0.22924792440142341,92
"2016-09-23
",2016_267,GE,0.18354485329485329,0.21608532705637498,90
"2016-09-24
",2016_268,GE,0.16901199494949495,0.24969417611663208,36
"2016-09-25
",2016_269,GE,0.18169793169793169,0.2720503472520211,42
"2016-09-26
",2016_270,GE,0.16516222834404654,0.22494058990116747,99
"2016-09-27
",2016_271,GE,0.15509073046694402,0.21957842721105389,103
"2016-09-28
",2016_272,GE,0.18128848003848005,0.22947306815614044,84
"2016-09-29
",2016_273,GE,0.15948632123889855,0.2344341351086289,97
"2016-09-30
",2016_274,GE,0.14306656683110172,0.21544872430876258,86
"2016-10-01
",2016_275,GE,0.21524122807017546,0.23777599009891673,38
"2016-10-02
",2016_276,GE,0.16549929115718592,0.25351496285381925,57
"2016-10-03
",2016_277,GE,0.15062566844919786,0.250365520578817,85
"2016-10-04
",2016_278,GE,0.22081301560075142,0.22437061951680767,106
"2016-10-05
",2016_279,GE,0.16683347954654776,0.22856709266378319,88
"2016-10-06
",2016_280,GE,0.19475433296861869,0.21007247523147432,182
"2016-10-07
",2016_281,GE,0.14529161047134906,0.22473384239029637,153
"2016-10-08
",2016_282,GE,0.21951922856684764,0.25128400819470542,63
"2016-10-09
",2016_283,GE,0.24957611832611831,0.21554994818032602,44
"2016-10-10
",2016_284,GE,0.19562984758297258,0.24255096370520049,128
"2016-10-11
",2016_285,GE,0.19044576480034645,0.24389522026434265,251
"2016-10-12
",2016_286,GE,0.21025247296986427,0.22531797227757283,161
"2016-10-13
",2016_287,GE,0.16258716194200065,0.2576250112594568,124
"2016-10-14
",2016_288,GE,0.13806876319273015,0.26131260179337235,121
"2016-10-15
",2016_289,GE,0.18723274410774407,0.20859612786553297,84
"2016-10-16
",2016_290,GE,0.18683306277056277,0.21863484404123815,80
"2016-10-17
",2016_291,GE,0.087881852317336195,0.26414511676006874,186
"2016-10-18
",2016_292,GE,0.07379911402157166,0.3290647880120473,118
"2016-10-19
",2016_293,GE,0.16895853043204037,0.2425359624880439,151
"2016-10-20
",2016_294,GE,0.15002040207757697,0.23057371724156844,223
"2016-10-21
",2016_295,GE,0.10623108589905465,0.2205430526299792,416
"2016-10-22
",2016_296,GE,0.23071689471243045,0.22010352448140222,112
