Date,CSV no.,Stock,Mean,Stdev,No. tweets
"2016-09-01
",2016_245,MMM,0.15074404761904761,0.28168103361030045,28
"2016-09-02
",2016_246,MMM,0.025393217893217895,0.077861226788177557,18
"2016-09-03
",2016_247,MMM,0.035945945945945947,0.12484344550630555,37
"2016-09-04
",2016_248,MMM,0.029807692307692309,0.10536110068930345,26
"2016-09-05
",2016_249,MMM,0.19259259259259257,0.32989512208562527,18
"2016-09-06
",2016_250,MMM,0.14545454545454545,0.28992324840305733,36
"2016-09-07
",2016_251,MMM,0.13950892857142858,0.25762140685350643,28
"2016-09-08
",2016_252,MMM,0.051147727272727275,0.15835553684468784,20
"2016-09-09
",2016_253,MMM,0.15207027168234066,0.27746918498533535,29
"2016-09-10
",2016_254,MMM,0.051923076923076926,0.12204980068051666,26
"2016-09-11
",2016_255,MMM,0.059027777777777776,0.21104779230051338,36
"2016-09-12
",2016_256,MMM,0.11395082904516866,0.18864516518596591,53
"2016-09-13
",2016_257,MMM,0.089350414078674945,0.24510139595783698,23
"2016-09-14
",2016_258,MMM,0.023573975044563277,0.15279543480362645,34
"2016-09-15
",2016_259,MMM,0.087763798701298718,0.24777466218058722,42
"2016-09-16
",2016_260,MMM,0.10476190476190475,0.21443218437409864,27
"2016-09-17
",2016_261,MMM,0.065972222222222224,0.14943364632432757,24
"2016-09-18
",2016_262,MMM,0.12761904761904763,0.25648270900525461,35
"2016-09-19
",2016_263,MMM,0.051829268292682924,0.27969795337462022,41
"2016-09-20
",2016_264,MMM,0.086461279461279461,0.20501627314715831,45
"2016-09-21
",2016_265,MMM,0.071147017045454536,0.1920209343721774,32
"2016-09-22
",2016_266,MMM,0.08206060606060607,0.23203793546696791,30
"2016-09-23
",2016_267,MMM,0.066224747474747478,0.14217060337710871,27
"2016-09-24
",2016_268,MMM,0.07227272727272728,0.17680837231863786,20
"2016-09-25
",2016_269,MMM,0.14510909090909091,0.25851122285424627,25
"2016-09-26
",2016_270,MMM,0.13092433481152993,0.20927824844817569,41
"2016-09-27
",2016_271,MMM,0.15153679653679655,0.24678005837430644,35
"2016-09-28
",2016_272,MMM,0.11318181818181819,0.23828597952140962,30
"2016-09-29
",2016_273,MMM,0.083488631964241722,0.25219566156385886,41
"2016-09-30
",2016_274,MMM,0.062756598240469211,0.16596582406848406,31
"2016-10-01
",2016_275,MMM,0.023814229249011859,0.094350834647571449,23
"2016-10-02
",2016_276,MMM,0.021212121212121213,0.0972061511051239,21
"2016-10-03
",2016_277,MMM,0.17189449643493759,0.26370311656906131,34
"2016-10-04
",2016_278,MMM,0.066054292929292921,0.16180553452378324,40
"2016-10-05
",2016_279,MMM,0.068191287878787879,0.14436209779471496,40
"2016-10-06
",2016_280,MMM,0.04509548611111111,0.11775120226109015,24
"2016-10-07
",2016_281,MMM,0.12216860725481415,0.27735515031771446,29
"2016-10-08
",2016_282,MMM,0.21616161616161617,0.358451034548601,9
"2016-10-09
",2016_283,MMM,0.10049715909090909,0.15958093835639639,16
"2016-10-10
",2016_284,MMM,0.13011363636363638,0.21543009067199073,16
"2016-10-11
",2016_285,MMM,0.10313601127554615,0.20779482950794156,43
"2016-10-12
",2016_286,MMM,0.14992295839753467,0.22410160079581076,59
"2016-10-13
",2016_287,MMM,0.088125870776732868,0.16542388566160884,29
"2016-10-14
",2016_288,MMM,0.090909090909090925,0.23546839006136255,28
"2016-10-15
",2016_289,MMM,0.064306526806526806,0.13219851807228283,39
"2016-10-16
",2016_290,MMM,0.14153485403485405,0.23987947786276465,39
"2016-10-17
",2016_291,MMM,0.087994453463203462,0.14679695958323408,32
"2016-10-18
",2016_292,MMM,0.11958333333333333,0.18187491359558716,30
"2016-10-19
",2016_293,MMM,0.13190476190476191,0.21360473807241293,35
"2016-10-20
",2016_294,MMM,0.055879629629629633,0.12151493438627252,45
"2016-10-21
",2016_295,MMM,0.052962662337662336,0.11304616906921752,28
"2016-10-22
",2016_296,MMM,0.10548821548821549,0.20182534503155514,27
"2016-10-23
",2016_297,MMM,0.105513468013468,0.18449973760293531,54
"2016-10-24
",2016_298,MMM,0.14037117974617974,0.24685598983748352,104
"2016-10-25
",2016_299,MMM,0.0428714383544892,0.18966196410625863,177
"2016-10-26
",2016_300,MMM,0.11514086174242424,0.27184396126538546,64
"2016-10-27
",2016_301,MMM,0.1116731337767923,0.1943320524729395,41
"2016-10-28
",2016_302,MMM,0.022972972972972974,0.090978167859256373,37
"2016-10-29
",2016_303,MMM,0.016954545454545455,0.056018923898185906,25
"2016-10-30
",2016_304,MMM,0.019230769230769232,0.069337524528153643,13
"2016-10-31
",2016_305,MMM,-0.042948717948717942,0.33770213952940104,26
"2016-11-01
",2016_306,MMM,0.078392857142857139,0.20631957169679843,35
"2016-11-02
",2016_307,MMM,0.039126559714795013,0.12328940325615963,34
"2016-11-03
",2016_308,MMM,0.070833333333333331,0.22825776698096059,20
"2016-11-04
",2016_309,MMM,0.12676136363636364,0.26979655296253152,40
"2016-11-05
",2016_310,MMM,0.086142676767676771,0.18588726058072036,32
"2016-11-06
",2016_311,MMM,0.18210227272727275,0.31455178923057592,24
"2016-11-07
",2016_312,MMM,0.091090909090909084,0.19650972291855115,40
"2016-11-08
",2016_313,MMM,0.036363636363636362,0.062418778393235917,15
"2016-11-09
",2016_314,MMM,0.06424242424242424,0.22195456084975798,40
"2016-11-10
",2016_315,MMM,0.082859848484848495,0.16083805696113709,28
"2016-11-11
",2016_316,MMM,0.047916666666666663,0.16383924164085134,24
"2016-11-12
",2016_317,MMM,0.043009259259259261,0.13022216508058237,30
"2016-11-13
",2016_318,MMM,0.1723076923076923,0.20586029616820614,26
"2016-11-14
",2016_319,MMM,0.16209893048128343,0.25619296797068342,17
"2016-11-15
",2016_320,MMM,0.051289726533628968,0.15916143863001478,41
"2016-11-16
",2016_321,MMM,0.26138807429130012,0.26010173216563748,31
"2016-11-17
",2016_322,MMM,0.1367913000977517,0.29140879230362826,31
"2016-11-18
",2016_323,MMM,0.030359147025813691,0.10790621253243085,27
"2016-11-19
",2016_324,MMM,0.079451058201058203,0.17609064032684074,42
"2016-11-20
",2016_325,MMM,0.056557765151515151,0.13977405319510156,64
"2016-11-21
",2016_326,MMM,0.10367182239057239,0.23151574755297327,120
"2016-11-22
",2016_327,MMM,0.070669056152927123,0.1613463703787183,62
"2016-11-23
",2016_328,MMM,0.0058823529411764722,0.16821915084034703,34
"2016-11-24
",2016_329,MMM,0.10333333333333332,0.25383606626721056,20
"2016-11-25
",2016_330,MMM,0.1146362433862434,0.1904986779191595,21
"2016-11-26
",2016_331,MMM,0.029127481713688612,0.10131174018162863,29
"2016-11-27
",2016_332,MMM,0.051199494949494946,0.21426232408239845,22
"2016-11-28
",2016_333,MMM,0.12156432748538011,0.23710613004438311,38
"2016-11-29
",2016_334,MMM,0.047747747747747746,0.15306347842783538,37
"2016-11-30
",2016_335,MMM,0.10403225806451613,0.26880110166824933,31
"2016-12-01
",2016_336,MMM,0.015024038461538462,0.17963508851011947,26
"2016-12-02
",2016_337,MMM,0.12794117647058822,0.28688271715918084,34
"2016-12-03
",2016_338,MMM,0.072844827586206889,0.21724002859025268,29
"2016-12-04
",2016_339,MMM,0.01810344827586207,0.097490052542952219,29
"2016-12-05
",2016_340,MMM,0.13115705667789002,0.26572991363495513,36
"2016-12-06
",2016_341,MMM,0.055128205128205141,0.15423617902547335,39
"2016-12-07
",2016_342,MMM,0.077947459286744986,0.18871525244485721,105
"2016-12-08
",2016_343,MMM,0.11579685746352412,0.25601003994440807,54
"2016-12-09
",2016_344,MMM,0.04119078718216649,0.1592605115089227,87
"2016-12-10
",2016_345,MMM,0.05460619122257053,0.16101283142485157,29
"2016-12-11
",2016_346,MMM,0.0081845238095238082,0.037310600973883189,28
"2016-12-12
",2016_347,MMM,0.026334415584415585,0.20663462862666468,60
"2016-12-13
",2016_348,MMM,0.075047348484848481,0.18516467585147658,88
"2016-12-14
",2016_349,MMM,0.11879878328741965,0.20409232740391456,88
"2016-12-15
",2016_350,MMM,0.052434440559440562,0.12285605358402674,52
"2016-12-16
",2016_351,MMM,0.0029073419140383445,0.081299374693616533,56
"2016-12-17
",2016_352,MMM,0.0015243902439024391,0.059173679877492009,41
"2016-12-18
",2016_353,MMM,0.025000000000000001,0.11180339887498947,20
"2016-12-19
",2016_354,MMM,0.041874999999999996,0.12173788309103777,40
"2016-12-20
",2016_355,MMM,0.12381313131313133,0.30013018973624644,44
"2016-12-21
",2016_356,MMM,0.076772815362931637,0.20879519139505448,43
"2016-12-22
",2016_357,MMM,0.03649425287356322,0.11136806632042079,29
"2016-12-23
",2016_358,MMM,0.014999999999999999,0.091427426732760872,40
"2016-12-24
",2016_359,MMM,0.035714285714285712,0.11952286093343935,21
"2016-12-25
",2016_360,MMM,0.0,0.0,16
"2016-12-26
",2016_361,MMM,0.11973684210526316,0.20121564437826425,19
"2016-12-27
",2016_362,MMM,0.017857142857142856,0.094491118252306827,28
"2016-12-28
",2016_363,MMM,0.045093795093795089,0.14303676628274162,33
