Date,CSV no.,Stock,Mean,Stdev,No. tweets
"2016-09-01
",2016_245,UTX,0.077272727272727271,0.17709781580707415,22
"2016-09-02
",2016_246,UTX,0.17348484848484846,0.22349233113591396,30
"2016-09-03
",2016_247,UTX,0.026923076923076918,0.21597720677458965,26
"2016-09-04
",2016_248,UTX,0.22647058823529412,0.28837781590455663,17
"2016-09-05
",2016_249,UTX,0.22499999999999995,0.33932121785837216,10
"2016-09-06
",2016_250,UTX,-0.12300000000000001,0.40478389296018186,25
"2016-09-07
",2016_251,UTX,-0.032620320855614983,0.45108203558063442,34
"2016-09-08
",2016_252,UTX,0.047916666666666663,0.14998490262187311,24
"2016-09-09
",2016_253,UTX,0.070000000000000007,0.15343293866268307,25
"2016-09-10
",2016_254,UTX,0.10359195402298851,0.23773934300138033,29
"2016-09-11
",2016_255,UTX,0.19321428571428573,0.23646114612420713,14
"2016-09-12
",2016_256,UTX,0.15816993464052287,0.27490144797766686,51
"2016-09-13
",2016_257,UTX,0.10802139037433156,0.18628413916807479,17
"2016-09-14
",2016_258,UTX,0.16107628004179725,0.19365979551548826,29
"2016-09-15
",2016_259,UTX,0.15523809523809526,0.17427587947332185,35
"2016-09-16
",2016_260,UTX,0.15643966547192353,0.25563843222106292,93
"2016-09-17
",2016_261,UTX,0.11346153846153847,0.22740171165041495,26
"2016-09-18
",2016_262,UTX,0.17743589743589744,0.25976896375416852,13
"2016-09-19
",2016_263,UTX,0.1619912540034491,0.25417512271001225,82
"2016-09-20
",2016_264,UTX,0.034808612440191386,0.11147966701055015,19
"2016-09-21
",2016_265,UTX,0.14209486166007904,0.22344805529960585,23
"2016-09-22
",2016_266,UTX,0.15340909090909091,0.27559053206852235,20
"2016-09-23
",2016_267,UTX,0.091176470588235303,0.33644989138319648,17
"2016-09-24
",2016_268,UTX,0.22222222222222221,0.2108960032409494,18
"2016-09-25
",2016_269,UTX,0.050000000000000003,0.14015297764534704,15
"2016-09-26
",2016_270,UTX,0.05909090909090909,0.15632411662065915,22
"2016-09-27
",2016_271,UTX,0.11172839506172839,0.24430519214140564,27
"2016-09-28
",2016_272,UTX,0.16287878787878787,0.26457172231399989,22
"2016-09-29
",2016_273,UTX,0.095041322314049589,0.1500062608260144,11
"2016-09-30
",2016_274,UTX,0.14804387155133422,0.25846182431976916,67
"2016-10-01
",2016_275,UTX,0.16666666666666666,0.22687130324325755,18
"2016-10-02
",2016_276,UTX,0.125,0.25,4
"2016-10-03
",2016_277,UTX,0.074999999999999997,0.18317377426626164,20
"2016-10-04
",2016_278,UTX,0.16597542242703534,0.21952087725582439,31
"2016-10-05
",2016_279,UTX,0.13543771043771044,0.19727327414000509,18
"2016-10-06
",2016_280,UTX,0.029027113237639554,0.17495846370936777,19
"2016-10-07
",2016_281,UTX,0.18652050811141721,0.27317569517174523,88
"2016-10-08
",2016_282,UTX,0.090865384615384612,0.30412330653358849,13
"2016-10-09
",2016_283,UTX,0.43249999999999994,0.080514836451978766,10
"2016-10-10
",2016_284,UTX,0.1543390804597701,0.26523444696575382,58
"2016-10-11
",2016_285,UTX,0.048862522281639925,0.20139550211052218,34
"2016-10-12
",2016_286,UTX,0.08929618768328447,0.20376804585398708,31
"2016-10-13
",2016_287,UTX,0.052227011494252885,0.1476585724438195,29
"2016-10-14
",2016_288,UTX,0.02556818181818182,0.048100734272402475,8
"2016-10-15
",2016_289,UTX,0.097619047619047605,0.16543593206751553,21
"2016-10-16
",2016_290,UTX,0.30499999999999999,0.2650471656139714,10
"2016-10-17
",2016_291,UTX,0.14305555555555555,0.27111245652920013,56
"2016-10-18
",2016_292,UTX,-0.0056250000000000024,0.20989012633179999,20
"2016-10-19
",2016_293,UTX,0.092307692307692299,0.18912755158683456,13
"2016-10-20
",2016_294,UTX,0.075510204081632656,0.16117977242862558,14
"2016-10-21
",2016_295,UTX,0.14208863636363639,0.24383615976657083,100
"2016-10-22
",2016_296,UTX,0.099038461538461547,0.16110536821650284,52
"2016-10-23
",2016_297,UTX,0.12009291521486642,0.19139384515371255,41
"2016-10-24
",2016_298,UTX,0.080269360269360254,0.17795432626712585,55
"2016-10-25
",2016_299,UTX,0.12164780313144798,0.22715671244675364,214
"2016-10-26
",2016_300,UTX,0.1490807608798263,0.24657782236048573,107
"2016-10-27
",2016_301,UTX,0.0783287419651056,0.16755765836714248,33
"2016-10-28
",2016_302,UTX,0.10817014126224653,0.16914154779887325,38
"2016-10-29
",2016_303,UTX,0.08461538461538462,0.18480759225163385,26
"2016-10-30
",2016_304,UTX,0.18333333333333332,0.29505732244669297,18
"2016-10-31
",2016_305,UTX,0.074641148325358855,0.16235692146713884,19
"2016-11-01
",2016_306,UTX,0.13685515873015872,0.28593138361518905,28
"2016-11-02
",2016_307,UTX,0.13113897596656215,0.19934242968094712,29
"2016-11-03
",2016_308,UTX,0.18200000000000002,0.21979156793046753,25
"2016-11-04
",2016_309,UTX,-0.085714285714285729,0.170326125450528,14
"2016-11-05
",2016_310,UTX,0.051190476190476189,0.15568305432474042,28
"2016-11-06
",2016_311,UTX,0.097222222222222224,0.19438607900880739,18
"2016-11-07
",2016_312,UTX,0.12225000000000001,0.20103989522899232,20
"2016-11-08
",2016_313,UTX,0.010500000000000001,0.036917404253848957,20
"2016-11-09
",2016_314,UTX,0.098412698412698396,0.17044914213016754,21
"2016-11-10
",2016_315,UTX,0.12000000000000001,0.28081514000698549,15
"2016-11-11
",2016_316,UTX,0.020833333333333332,0.10206207261596577,24
"2016-11-12
",2016_317,UTX,0.22159090909090909,0.32479805580741561,22
