Date,CSV no.,Stock,Mean,Stdev,No. tweets
"2016-09-01
",2016_245,AXP,0.21338932806324107,0.25041940405945495,46
"2016-09-02
",2016_246,AXP,0.19908958001063262,0.20583580638472465,38
"2016-09-03
",2016_247,AXP,0.12967914438502673,0.25984796515957032,17
"2016-09-04
",2016_248,AXP,0.16746031746031745,0.23683246483984499,21
"2016-09-05
",2016_249,AXP,0.18905723905723903,0.26099417455534762,18
"2016-09-06
",2016_250,AXP,0.11521739130434783,0.27310703138675391,23
"2016-09-07
",2016_251,AXP,0.14179487179487177,0.20701667610010493,39
"2016-09-08
",2016_252,AXP,0.16933499743983613,0.22985504639289864,62
"2016-09-09
",2016_253,AXP,0.26240740740740737,0.24086228235312529,65
"2016-09-10
",2016_254,AXP,0.35588842975206614,0.19271914385469399,44
"2016-09-11
",2016_255,AXP,0.22500000000000003,0.24611008804719178,20
"2016-09-12
",2016_256,AXP,0.22969310219310224,0.22839428298486561,74
"2016-09-13
",2016_257,AXP,0.13460858585858587,0.25147535535633858,40
"2016-09-14
",2016_258,AXP,0.17469135802469135,0.25692837017557302,27
"2016-09-15
",2016_259,AXP,0.21757474747474745,0.23329131975641643,50
"2016-09-16
",2016_260,AXP,0.15119444444444444,0.21939376575172301,60
"2016-09-17
",2016_261,AXP,0.12291666666666666,0.20563409432077756,30
"2016-09-18
",2016_262,AXP,0.15937601824698602,0.25459499228978427,31
"2016-09-19
",2016_263,AXP,0.20808080808080809,0.28692969296142651,65
"2016-09-20
",2016_264,AXP,0.14047619047619045,0.20357800354492345,28
"2016-09-21
",2016_265,AXP,0.10113636363636364,0.19977327516928153,22
"2016-09-22
",2016_266,AXP,0.21251262626262626,0.25036857095814941,36
"2016-09-23
",2016_267,AXP,0.029702194357366773,0.24617343846227577,29
"2016-09-24
",2016_268,AXP,0.085416666666666655,0.18477822497318894,12
"2016-09-25
",2016_269,AXP,0.1548821548821549,0.22505582637924793,9
"2016-09-26
",2016_270,AXP,0.30598985301191184,0.23486172811882008,136
"2016-09-27
",2016_271,AXP,0.18087951432129512,0.23922447035399527,146
"2016-09-28
",2016_272,AXP,0.1454782196969697,0.18718258348017533,48
"2016-09-29
",2016_273,AXP,0.18273809523809523,0.20828650934387596,52
"2016-09-30
",2016_274,AXP,0.149316534914361,0.28208229542908742,69
"2016-10-01
",2016_275,AXP,0.1686274509803922,0.21396980127252835,34
"2016-10-02
",2016_276,AXP,0.4375,0.125,4
"2016-10-03
",2016_277,AXP,0.25574324324324332,0.28113884807041545,74
"2016-10-04
",2016_278,AXP,0.32509143155694881,0.2221438414878992,58
"2016-10-05
",2016_279,AXP,0.31416551882460975,0.24853346449069932,66
"2016-10-06
",2016_280,AXP,0.17310223446587084,0.24278571211421843,154
"2016-10-07
",2016_281,AXP,0.19860920897284534,0.22123546522022941,55
"2016-10-08
",2016_282,AXP,0.2492,0.31033476548183686,25
"2016-10-09
",2016_283,AXP,0.25,0.25,13
"2016-10-10
",2016_284,AXP,0.34147727272727274,0.21757270796611647,28
"2016-10-11
",2016_285,AXP,0.10793650793650796,0.18540529247293439,28
"2016-10-12
",2016_286,AXP,0.058780991735537191,0.13078216949018126,22
"2016-10-13
",2016_287,AXP,0.015544871794871792,0.30547827791244547,26
"2016-10-14
",2016_288,AXP,0.12366666666666669,0.28254371764552183,50
"2016-10-15
",2016_289,AXP,0.11544444444444445,0.19492307812492607,30
"2016-10-16
",2016_290,AXP,0.19086021505376344,0.19742972072019935,31
"2016-10-17
",2016_291,AXP,0.19587953175162479,0.26504856439015856,129
"2016-10-18
",2016_292,AXP,0.13859299097848718,0.22367186980754397,131
"2016-10-19
",2016_293,AXP,0.15592483524761153,0.24447783066519946,371
"2016-10-20
",2016_294,AXP,0.15247243345914102,0.23487211770241312,489
"2016-10-21
",2016_295,AXP,0.15643024991983326,0.24008632927220905,168
"2016-10-22
",2016_296,AXP,0.11037280701754386,0.18231622209997039,76
"2016-10-23
",2016_297,AXP,0.24065860215053764,0.21816593962111602,62
"2016-10-24
",2016_298,AXP,0.19429459064327487,0.23103167527394619,114
"2016-10-25
",2016_299,AXP,0.17492488172867923,0.22741870903903377,79
"2016-10-26
",2016_300,AXP,0.154,0.20542628432511978,75
