username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
stocknewsdotcom;2016-12-12 23:27;0;0;"$ HD Home improvement retail giant a standout in the group today https:// stocknews.com/news/hd-home-i mprovement-retail-giant-a-standout-in-the-group-today …";;;;"808453197295714304";https://twitter.com/stocknewsdotcom/status/808453197295714304
newswelldone;2016-12-12 22:25;0;0;"$ HD : Zac Brown’s Camp Southern Ground raises $1.3 million in Buckhead: http://www. StockNewsWires.com/2016/12/12/hd- zac-browns-camp-southern-ground-raises-1-3-million-in-buckhead/ …";;;;"808437545818267648";https://twitter.com/newswelldone/status/808437545818267648
ConsumerFeed;2016-12-12 21:35;0;0;"The Home Depot Inc. $ HD Shares Sold by Keating Investment Counselors Inc. http:// zpr.io/Pfva4";;;;"808425167865151489";https://twitter.com/ConsumerFeed/status/808425167865151489
dailypoliticaln;2016-12-12 21:35;0;0;"The Home Depot Inc. $ HD Shares Sold by Keating Investment Counselors Inc. http://www. dailypolitical.com/?p=851131";;;;"808425163285004292";https://twitter.com/dailypoliticaln/status/808425163285004292
ConsumerFeed;2016-12-12 21:35;0;0;"MSI Financial Services Inc Has $9,388,000 Position in The Home Depot Inc. $ HD http:// zpr.io/Pfvad";;;;"808425155135504386";https://twitter.com/ConsumerFeed/status/808425155135504386
dailypoliticaln;2016-12-12 21:31;0;0;"The Home Depot Inc. $ HD Shares Sold by Keating Investment Counselors Inc. http:// ift.tt/2gSD573";;;;"808424053266583554";https://twitter.com/dailypoliticaln/status/808424053266583554
neurotrade;2016-12-12 21:03;0;1;"$ T Jan 40c, B .71, S 1.60 $ HON Jan 120c, B 1.30, S 1.67 $ LOW Jan 77.5c, B .90 .... $ HD Feb 140c, B $1.00 ....";;;;"808416998912835584";https://twitter.com/neurotrade/status/808416998912835584
DozenStocks;2016-12-12 21:00;0;0;"S&P500 #Stocks Trend $ COP $ HOLX $ XOM $ T $ DOW $ SLG $ WHR $ TRV $ PGR $ GT $ PEG $ WM $ VZ $ CVX $ HD $ DTE $ DGX $ ADM $ MMM @http:// 12Stocks.com/sp500";;@http;#Stocks;"808416201470713856";https://twitter.com/DozenStocks/status/808416201470713856
retail_Dbt;2016-12-12 19:11;0;0;"#HomeDepot cashier in N.C. critical after punch from 265-pound customer. Read more: http:// owler.us/abWJZk $ HD";;;#HomeDepot;"808388716829937666";https://twitter.com/retail_Dbt/status/808388716829937666
TradeWithSuper;2016-12-12 18:32;0;0;"SAlphaTrending: Dividends: Fad? Bubble? You Must Be Kidding! http:// seekingalpha.com/article/402995 2-dividends-fad-bubble-must-kidding?source=feed_t … $ AL $ AVB $ BA $ CCP $ CLDT $ CSV $ FRT $ HCN $ HD $ LOW $ LXP …";;;;"808378978616705024";https://twitter.com/TradeWithSuper/status/808378978616705024
SAlphaTrending;2016-12-12 18:30;1;0;"Dividends: Fad? Bubble? You Must Be Kidding! http:// seekingalpha.com/article/402995 2-dividends-fad-bubble-must-kidding?source=feed_t … $ AL $ AVB $ BA $ CCP $ CLDT $ CSV $ FRT $ HCN $ HD $ LOW $ LXP $ MAA $ MAS $ OHI";;;;"808378414524600320";https://twitter.com/SAlphaTrending/status/808378414524600320
SEEKINGALPHA_FS;2016-12-12 17:49;0;0;"Dividends: Fad? Bubble? You Must Be Kidding! http:// seekingalpha.com/article/402995 2-dividends-fad-bubble-must-kidding?source=twitter_sa_factset … $ AL $ AVB $ BA $ CCP $ CLDT $ CSV $ FRT $ HCN $ HD $ LOW $ LXP $ MAA $ MAS $ OHI";;;;"808368086650789888";https://twitter.com/SEEKINGALPHA_FS/status/808368086650789888
