username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
intercooleronli;2016-11-06 23:54;0;0;"Exchange Capital Management Inc. Boosts Position in The Home Depot Inc. $ HD http:// zpr.io/Pt9rs";;;;"795413975215329280";https://twitter.com/intercooleronli/status/795413975215329280
DenverTrend;2016-11-06 23:40;0;0;"What does http://www. ironbcg.com have to say about $ msft $ pg $ hd $ adm $ wba $ tgt $ jnj $ antm $ met $ googl $ usat #FridayFeeling";;;#FridayFeeling;"795410494593073152";https://twitter.com/DenverTrend/status/795410494593073152
gtreesolutions;2016-11-06 23:33;0;0;"RT @stockguy22 "Wed Webinar w/ Stockdarts uploaded https://www. youtube.com/watch?v=NOmLXX 62gro … $ GLD $ SLV $ USO $ XOIL.X $ SBUX $ SSRI $ REGN $ HD $ FB AMZN $GOOGL…";;@stockguy22;;"795408752761569280";https://twitter.com/gtreesolutions/status/795408752761569280
JenniferPahlavi;2016-11-06 23:30;0;0;"What does http://www. ironbcg.com have to say about $ msft $ pg $ hd $ adm $ wba $ tgt $ jnj $ antm $ met $ googl $ usat #FridayFeeling";;;#FridayFeeling;"795408071900143616";https://twitter.com/JenniferPahlavi/status/795408071900143616
CharlesNance415;2016-11-06 23:25;0;0;"What does http://www. ironbcg.com have to say about $ msft $ pg $ hd $ adm $ wba $ tgt $ jnj $ antm $ met $ googl $ usat #FridayFeeling";;;#FridayFeeling;"795406693756796930";https://twitter.com/CharlesNance415/status/795406693756796930
stockguy22;2016-11-06 23:24;2;2;"Wed Webinar w/ @Stockdarts uploaded https://www. youtube.com/watch?v=NOmLXX 62gro … $ GLD $ SLV $ USO $ XOIL.X $ SBUX $ SSRI $ REGN $ HD $ FB AMZN $ GOOGL $ AAPL $ NFLX etc";;@Stockdarts;;"795406506128736256";https://twitter.com/stockguy22/status/795406506128736256
AmyDaniel212;2016-11-06 23:20;0;1;"What does http://www. ironbcg.com have to say about $ msft $ pg $ hd $ adm $ wba $ tgt $ jnj $ antm $ met $ googl $ usat #FridayFeeling";;;#FridayFeeling;"795405455908634628";https://twitter.com/AmyDaniel212/status/795405455908634628
stockbard;2016-11-06 23:18;0;0;"$ IM $ AFT $ YELP $ MS $ ARC $ TOO $ HD $ SWAY $ MS $ ICE $ TOO $ ONE";;;;"795405124399169538";https://twitter.com/stockbard/status/795405124399169538
dailypoliticaln;2016-11-06 23:08;0;0;"Mckinley Capital Management LLC Delaware Increases Position in The Home Depot Inc. $ HD http://www. dailypolitical.com/?p=785310";;;;"795402540515000320";https://twitter.com/dailypoliticaln/status/795402540515000320
ConsumerFeed;2016-11-06 23:06;0;0;"Mckinley Capital Management LLC Delaware Increases Position in The Home Depot Inc. $ HD http:// zpr.io/Pt9ug";;;;"795402021516038144";https://twitter.com/ConsumerFeed/status/795402021516038144
WatchlistN;2016-11-06 22:54;0;0;"The Home Depot Inc. $ HD Shares Sold by Brookmont Capital Management http:// zpr.io/Pt9AC";;;;"795398866036199428";https://twitter.com/WatchlistN/status/795398866036199428
dailypoliticaln;2016-11-06 22:53;0;0;"The Home Depot Inc. $ HD Shares Sold by Brookmont Capital Management http://www. dailypolitical.com/?p=785294";;;;"795398670682308609";https://twitter.com/dailypoliticaln/status/795398670682308609
xfinstocks2016;2016-11-06 22:48;0;0;"If you follow $ OAS Check out this site! ----> http:// dlvr.it/Mc7HLP $ HD $ EVEP $ BELFB $ CELG";;;;"795397366614401024";https://twitter.com/xfinstocks2016/status/795397366614401024
dailypoliticaln;2016-11-06 22:03;0;0;"The Home Depot Inc. $ HD Shares Sold by Nationwide Fund Advisors http://www. dailypolitical.com/?p=785246";;;;"795386173862674434";https://twitter.com/dailypoliticaln/status/795386173862674434
stockfollower4u;2016-11-06 21:35;0;0;"DFS AKSteel Holding Corp. Change Read More --> http:// dlvr.it/Mc6WWJ $ DFS $ HD $ ARIA #share";;;#share;"795378986599624704";https://twitter.com/stockfollower4u/status/795378986599624704
thejudgewill451;2016-11-06 20:37;0;0;"HD Amphenol Corp. Chart Read More --> http:// dlvr.it/Mc5wpG $ HD $ SWKS $ MARUTI.IN #stocks";;;#stocks;"795364402824253440";https://twitter.com/thejudgewill451/status/795364402824253440
stockmarket2013;2016-11-06 20:36;0;1;"HD http:// Amazon.com , Inc. Filings Read More --> http:// dlvr.it/Mc5vxM $ HD $ WFC $ GRNH #stocks";;;#stocks;"795364142659964928";https://twitter.com/stockmarket2013/status/795364142659964928
markcarson161;2016-11-06 19:49;0;1;"_SPY Darden Restaurants, Inc. E.P.S. Read More --> http:// dlvr.it/Mc5Pxt $_SPY $ HD $ HAS #invest";;;#invest;"795352314357760000";https://twitter.com/markcarson161/status/795352314357760000
goldrush201617;2016-11-06 19:45;0;0;"If you follow $ ABC Share your opinions here ----> http:// dlvr.it/Mc5N96 $ CBS $ FI $ HD $ PFE";;;;"795351433268760576";https://twitter.com/goldrush201617/status/795351433268760576
com1stocks16;2016-11-06 19:42;0;0;"If you follow $ GABC Share your opinions here ----> http:// dlvr.it/Mc5L0w $ N $ KDMN $ HD $ MOCO";;;;"795350549776322560";https://twitter.com/com1stocks16/status/795350549776322560
bn201612;2016-11-06 17:32;0;0;"USO Apple, Inc. Financials Read More --> http:// dlvr.it/Mc3sXb $ USO $ UNG $ HD #stock";;;#stock;"795317842979586048";https://twitter.com/bn201612/status/795317842979586048
Stockerroo;2016-11-06 15:09;0;0;"Jason Bond Stock Picks FREE TRIAL! http:// smq.tc/1X9UgQa $ HD $ ANAC $ CRM $ TJX";;;;"795281996507287553";https://twitter.com/Stockerroo/status/795281996507287553
StockSwipe;2016-11-06 14:48;2;2;"Trade Ideas — $ CSCO , $ TSN , $ HD , $ KORS , $ SINA , $ URI #StockSwipe #TradeIdeas https:// medium.com/stockswipe-tra de-ideas/trade-ideas-csco-tsn-hd-kors-sina-uri-50776327773f#.2c03fe4db …";;;#StockSwipe #TradeIdeas #;"795276679874805762";https://twitter.com/StockSwipe/status/795276679874805762
dailypoliticaln;2016-11-06 14:22;0;0;"The Home Depot Inc. $ HD Position Reduced by BlackRock Japan Co. Ltd http://www. dailypolitical.com/?p=784776";;;;"795270061057511424";https://twitter.com/dailypoliticaln/status/795270061057511424
intercooleronli;2016-11-06 14:05;0;1;"Bank of Nova Scotia Sells 78,375 Shares of The Home Depot Inc. $ HD http:// zpr.io/PtKCQ";;;;"795265809119580161";https://twitter.com/intercooleronli/status/795265809119580161
WKRBNews;2016-11-06 14:03;0;0;"Buckingham Capital Management Inc. Has $1,915,000 Position in The Home Depot Inc. $ HD http:// ift.tt/2fQypl4";;;;"795265277747482628";https://twitter.com/WKRBNews/status/795265277747482628
OptionsMaxPain;2016-11-06 13:59;0;0;"#Options #maxpain chart for $ HD . Free stock station app https:// appsto.re/i6hH3LG #iTunes pic.twitter.com/WTMjncKSEi";;;#Options #maxpain #iTunes;"795264226021490688";https://twitter.com/OptionsMaxPain/status/795264226021490688
WKRBNews;2016-11-06 13:58;0;0;"Buckingham Capital Management Inc. Has $1,915,000 Position in The Home Depot Inc. $ HD http:// zpr.io/PtK3M";;;;"795263984639295489";https://twitter.com/WKRBNews/status/795263984639295489
intercooleronli;2016-11-06 13:55;0;0;"The Home Depot Inc. $ HD Shares Bought by Bienville Capital Management LLC http:// zpr.io/PtKw3";;;;"795263388632879104";https://twitter.com/intercooleronli/status/795263388632879104
tasciccac;2016-11-06 13:43;0;0;"#DJ30 WKLY Elder Impulse System red $ AAPL $ CAT $ CSCO $ GE $ HD $ INTC $ MCD $ MMM $ MRK $ NKE $ PFE $ PG $ TRV $ UNH $ V $ VZ $ XOM";;;#DJ30;"795260250089803776";https://twitter.com/tasciccac/status/795260250089803776
optioncharts;2016-11-06 13:33;0;0;"$ HD maturity 11/11/2016 Vol PutCallRatio of 1.78 puts=2,019 calls=1,133 . http:// bit.ly/2fr1BOZ pic.twitter.com/CvhYau6MX4";;;;"795257876457525248";https://twitter.com/optioncharts/status/795257876457525248
stockbard;2016-11-06 13:18;0;0;"$ SWAY $ ONE $ TOO $ BIG $ FLOW $ AT $ SEAS $ IM $ HD";;;;"795254128314294274";https://twitter.com/stockbard/status/795254128314294274
stockrow1;2016-11-06 11:46;0;0;"Home Depot P/S ratio is now 1.6, below peaks but way above historical average http:// bit.ly/2fHVes9 $ HD #stocks #investing pic.twitter.com/Ezpb79Gymo";;;#stocks #investing;"795230810660073472";https://twitter.com/stockrow1/status/795230810660073472
WatchMust;2016-11-06 10:47;0;0;"If you follow $ HD What do you think about it? ----> http:// dlvr.it/MbyyrM $ ABY $ SCNB $ NS $ ONDK";;;;"795215923716071424";https://twitter.com/WatchMust/status/795215923716071424
TheUnicornBay;2016-11-06 10:25;0;0;"Do you know that #Book Value for $ HD is $5.39 https:// unicornbay.com/t/HD.US?utm_me dium=tweet&utm_campaign=bookvalue&utm_source=twitter …";;;#Book;"795210383007121408";https://twitter.com/TheUnicornBay/status/795210383007121408
stockbard;2016-11-06 10:18;0;0;"$ DANG ! $ HUBS $ ARE $ MR $ HD $ EARN $ ONE $ SUN $ OUT $ A $ CAT $ I $ TAP $ TEN $ SEAS";;;;"795208831114604544";https://twitter.com/stockbard/status/795208831114604544
stockmarket2013;2016-11-06 05:42;0;0;"If you follow $ HD This is a must join site! ----> http:// dlvr.it/Mbw2sC $ HSKA $ GOOGL $ WFM $ OII";;;;"795139283019403264";https://twitter.com/stockmarket2013/status/795139283019403264
goldrush201617;2016-11-06 05:40;0;1;"DB CNinsure Inc. Quotes Read More --> http:// dlvr.it/Mbw1yw $ DB $ GRNH $ HD #stocks";;;#stocks;"795138835369758720";https://twitter.com/goldrush201617/status/795138835369758720
xfinstocks2016;2016-11-06 04:36;0;0;"UGAZ Apache Corp. Bid Size Read More --> http:// dlvr.it/MbvSBg $ UGAZ $ MOS $ HD #investing";;;#investing;"795122557569466368";https://twitter.com/xfinstocks2016/status/795122557569466368
stocksnvape;2016-11-06 04:36;0;0;"If you follow $ GNW Check out this site! ----> http:// dlvr.it/MbvS9d $ HD $ RGLS $ DLR $ KGC";;;;"795122555593969664";https://twitter.com/stocksnvape/status/795122555593969664
thepeople4stoc1;2016-11-06 03:34;0;0;"If you follow $ FCE.A Check out this site! ----> http:// dlvr.it/MbtwRh $ KITE $ AMGN $ HD $ ADSK";;;;"795107092168208384";https://twitter.com/thepeople4stoc1/status/795107092168208384
optioncharts;2016-11-06 03:10;0;0;"$ HD high open interest range is 122.00 to 125.00 for option expiration 11/11/2016. http:// bit.ly/2fpwovy pic.twitter.com/f9Of40QNCc";;;;"795101103700312064";https://twitter.com/optioncharts/status/795101103700312064
amystocks21334;2016-11-06 01:36;0;0;"GRMN http:// Amazon.com , Inc. 52Wk High Read More --> http:// dlvr.it/Mbsqh4 $ GRMN $ HD $ AGIO #invest";;;#invest;"795077249863012353";https://twitter.com/amystocks21334/status/795077249863012353
intowin2017;2016-11-06 00:48;0;0;"VZ Direxion Daily Gold Miners Index Bear 3x Shares Chart Read More --> http:// dlvr.it/MbsMK3 $ VZ $ HD $ CNR.TO #stockmarket";;;#stockmarket;"795065173270634496";https://twitter.com/intowin2017/status/795065173270634496
astruzynski;2016-11-06 00:46;0;0;"$ HD weekly. follow through lower from bear flag breakdown pic.twitter.com/D7wLlbv2V9";;;;"795064740812820480";https://twitter.com/astruzynski/status/795064740812820480
WatchMust;2016-11-06 00:43;0;0;"LABD Cannabics Pharmaceuticals Inc. Chart Read More --> http:// dlvr.it/MbsKvK $ LABD $ HD $ SOXS #finance";;;#finance;"795064072794357760";https://twitter.com/WatchMust/status/795064072794357760
