username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
LandyWingard;2016-10-03 23:57;0;1;"Lowe’s Dives Deeper into the Future (LOW) | $ MSFT $ LOW $ HD #halolens http://www. investopedia.com/news/lowes-div es-deeper-future-low/?partner=YahooSA …";;;#halolens;"783093760724865024";https://twitter.com/LandyWingard/status/783093760724865024
DozenStocks;2016-10-03 23:01;1;6;"Dow #Stocks Trend $ CAT $ V $ BA $ CVX $ JPM $ DD $ MRK $ INTC $ PG $ UTX $ XOM $ IBM $ CSCO $ GS $ DIS $ AAPL $ HD $ WMT $ JNJ @http:// 12Stocks.com/dow";;@http;#Stocks;"783079467723829248";https://twitter.com/DozenStocks/status/783079467723829248
breakinnewz1;2016-10-03 22:44;0;0;"#Visa : A Total Return Growth Credit Card Company http:// seekingalpha.com/article/400986 9-visa-total-return-growth-credit-card-company?source=tweet … $ BA $ HD $ HOG $ JNJ $ MO $ V";;;#Visa;"783075154234531840";https://twitter.com/breakinnewz1/status/783075154234531840
darryn_browne;2016-10-03 22:24;0;0;"is that your agents selling commission? I'm more chasing contract buying $ HD rate or buying commission rate";;;;"783070153089048576";https://twitter.com/darryn_browne/status/783070153089048576
realwillmeade;2016-10-03 22:17;0;0;"Unusual Call Option Activity 10/3: $ STZ $ HIMX $ DRI $ VHC $ CAB $ EWW $ SLV $ COST $ DAL $ WFC $ CTSH $ NXPI $ NUGT $ TSLA $ GS $ EBAY $ ETE $ NFLX $ MCD $ HD";;;;"783068540320579585";https://twitter.com/realwillmeade/status/783068540320579585
Drugdoctor2014;2016-10-03 22:08;0;0;"$ KAYS .0785 up 10% today-Marijuana stocks-red hot... http:// investorshub.advfn.com/boards/read_ms g.aspx?message_id=125553539 … $ TSLA $ AAPL $ HD $ QQQ $ VZ $ VRX $ FB $ TWTR $ PFE $ AMZN $ WMT";;;;"783066339061694465";https://twitter.com/Drugdoctor2014/status/783066339061694465
whotrades;2016-10-03 21:14;0;0;"What Is Home Depot's Stock Split History? $ HD http:// bit.ly/031016HD";;;;"783052594029682689";https://twitter.com/whotrades/status/783052594029682689
wlstcom;2016-10-03 21:11;0;0;"What Is Home Depots Stock Split History? -- The Motley Fool #usmf -consumer-goods $ HD #wlst http://www. fool.com/investing/2016 /10/03/what-is-home-depots-stock-split-history.aspx … pic.twitter.com/XBXbfSUfRj";;;#usmf #wlst;"783051825805131776";https://twitter.com/wlstcom/status/783051825805131776
finzine;2016-10-03 21:11;0;0;"$ HD What Is Home Depot's Stock Split History? http://www. fool.com/investing/2016 /10/03/what-is-home-depots-stock-split-history.aspx …";;;;"783051817173213184";https://twitter.com/finzine/status/783051817173213184
newswithvalue;2016-10-03 21:06;0;0;"$ HD : What Is Home Depot’s Stock Split History?: http://www. StockNewsWires.com/2016/10/03/hd- what-is-home-depots-stock-split-history/ …";;;;"783050534349570048";https://twitter.com/newswithvalue/status/783050534349570048
SeekingAlpha;2016-10-03 20:59;0;1;"Visa: A Total Return Growth Credit Card Company http:// seekingalpha.com/article/400986 9-visa-total-return-growth-credit-card-company?source=feed_f … $ BA $ HD $ HOG $ JNJ $ MO $ V";;;;"783048833265655808";https://twitter.com/SeekingAlpha/status/783048833265655808
MITickWatcher;2016-10-03 20:01;0;2;"Top Money Flow In Market: $ SPY $ IYR $ LQD $ TLT $ GOVT ... Nasdaq: $ AMZN $ GOOG $ CTSH $ WYNN $ FLIR ... SP500: $ AMZN $ GE $ PG $ HD $ GOOG ...";;;;"783034134067281921";https://twitter.com/MITickWatcher/status/783034134067281921
MadMoneyOnCNBC;2016-10-03 20:00;2;9;"Looking to do some home improvement? @jimcramer 's eyeing $ HD pic.twitter.com/3w0NlxCfy0";;@jimcramer;;"783033898397601792";https://twitter.com/MadMoneyOnCNBC/status/783033898397601792
DozenStocks;2016-10-03 19:58;0;2;"Dow #Stocks Trend $ CAT $ V $ BA $ INTC $ DD $ JPM $ CVX $ CSCO $ PG $ MRK $ UTX $ GS $ DIS $ IBM $ AAPL $ HD $ JNJ $ XOM $ MSFT @http:// 12Stocks.com/dow";;@http;#Stocks;"783033559724363776";https://twitter.com/DozenStocks/status/783033559724363776
stockbard;2016-10-03 19:18;0;0;"$ I $ AM $ MS $ HD $ AT $ A $ TIME $ YUM ! $ MEN $ ARE $ INN $ TOO $ FIT";;;;"783023537011453953";https://twitter.com/stockbard/status/783023537011453953
SeemamShah;2016-10-03 18:19;0;0;"A big-box retailer thrives in a non-big-box world http:// on.wsj.com/2dCEz8C via @WSJ $ HD";;@WSJ;;"783008502876868608";https://twitter.com/SeemamShah/status/783008502876868608
retail_Dbt;2016-10-03 17:48;0;0;"REPORT: #HomeDepot 's Carol Tom&eacute; talks online strategy. Read more: http:// owler.us/abFuwC $ HD";;;#HomeDepot;"783000834086871041";https://twitter.com/retail_Dbt/status/783000834086871041
AmericanBanking;2016-10-03 17:35;0;0;"The Home Depot Inc. $ HD Position Increased by Gerstein Fisher http:// ift.tt/2cNYzz1";;;;"782997427158708224";https://twitter.com/AmericanBanking/status/782997427158708224
TickerReport;2016-10-03 17:34;0;0;"The Home Depot Inc. $ HD Position Increased by Gerstein Fisher http:// ift.tt/2cNYzz1";;;;"782997140779962368";https://twitter.com/TickerReport/status/782997140779962368
intercooleronli;2016-10-03 17:29;0;0;"Ropes Wealth Advisors LLC Has $3,042,000 Stake in The Home Depot Inc. $ HD http:// ift.tt/2dLyC9a";;;;"782995984099971072";https://twitter.com/intercooleronli/status/782995984099971072
midetimes;2016-10-03 17:28;0;0;"Ropes Wealth Advisors LLC Has $3,042,000 Stake in The Home Depot Inc. $ HD http:// ift.tt/2dErDPP";;;;"782995789798834177";https://twitter.com/midetimes/status/782995789798834177
awarzecha;2016-10-03 16:54;0;5;"IBM And Incremental Income Investing http:// seekingalpha.com/article/400977 4-ibm-incremental-income-investing?source=tweet … $ CMG $ HD $ LOW $ IBM";;;;"782987260073431040";https://twitter.com/awarzecha/status/782987260073431040
wlstcom;2016-10-03 16:27;0;0;"IBM And Incremental Income Investing #CMG #HD #LOW #IBM #EliInkrot #DividendInvestingStrategy #SAExclusive $ CMG $ HD http:// seekingalpha.com/article/400977 4-ibm-incremental-income-investing …";;;#CMG #HD #LOW #IBM #EliInkrot #DividendInvestingStrategy #SAExclusive;"782980386494246912";https://twitter.com/wlstcom/status/782980386494246912
SEEKINGALPHA_FS;2016-10-03 16:27;0;3;"IBM And Incremental Income Investing http:// seekingalpha.com/article/400977 4-ibm-incremental-income-investing?source=twitter_sa_factset … $ CMG $ HD $ LOW $ IBM";;;;"782980379112116224";https://twitter.com/SEEKINGALPHA_FS/status/782980379112116224
SAlphaTech;2016-10-03 16:27;0;3;"IBM And Incremental Income Investing http:// seekingalpha.com/article/400977 4-ibm-incremental-income-investing?source=twitter_salphatech … $ CMG $ HD $ LOW $ IBM";;;;"782980377119825920";https://twitter.com/SAlphaTech/status/782980377119825920
SeekingAlpha;2016-10-03 16:27;0;1;"IBM And Incremental Income Investing http:// seekingalpha.com/article/400977 4-ibm-incremental-income-investing?source=feed_f … $ CMG $ HD $ LOW $ IBM";;;;"782980374552915968";https://twitter.com/SeekingAlpha/status/782980374552915968
SEEKINGALPHA_FS;2016-10-03 16:02;0;0;"Lowe's: Time To Buy? http:// seekingalpha.com/article/400976 3-lowes-time-buy?source=twitter_sa_factset … $ HD $ LOW";;;;"782974013077200897";https://twitter.com/SEEKINGALPHA_FS/status/782974013077200897
SeekingAlpha;2016-10-03 16:02;0;0;"Lowe's: Time To Buy? http:// seekingalpha.com/article/400976 3-lowes-time-buy?source=feed_f … $ HD $ LOW";;;;"782974009369440256";https://twitter.com/SeekingAlpha/status/782974009369440256
DozenStocks;2016-10-03 15:50;0;2;"Dow #Stocks Trend $ CAT $ INTC $ CVX $ JPM $ V $ DD $ PG $ CSCO $ MRK $ UTX $ BA $ IBM $ XOM $ GS $ DIS $ AAPL $ HD $ MSFT $ AXP @http:// 12Stocks.com/dow";;@http;#Stocks;"782971159243464704";https://twitter.com/DozenStocks/status/782971159243464704
SweetPlatform;2016-10-03 15:48;0;0;"HD Top news - Oct 3rd, 2016 $ HD http:// https:// goo.gl/0OVfgM";;;;"782970599400476672";https://twitter.com/SweetPlatform/status/782970599400476672
StockFluence;2016-10-03 15:01;0;0;"The Home Depot, Inc.: 123 (+4.32%) http:// StockFluence.com/fund/the-home- depot … $ HD #TheHomeDepot #Sentiment #Stock #Analysis #BigData";;;#TheHomeDepot #Sentiment #Stock #Analysis #BigData;"782958711421698048";https://twitter.com/StockFluence/status/782958711421698048
jaytrades16;2016-10-03 13:51;0;0;"BAC EnCana Corp. Prev Close Read More --> http:// dlvr.it/MNX3Sm $ BAC $ HD $ CYBR #finance";;;#finance;"782941047655510020";https://twitter.com/jaytrades16/status/782941047655510020
retail_Dbt;2016-10-03 13:16;0;0;"#HomeDepot Up to 44% off Aquasana Water Filtration Systems + Free Shipping. Read more: http:// owler.us/abFnD1 $ HD";;;#HomeDepot;"782932373935525888";https://twitter.com/retail_Dbt/status/782932373935525888
retail_Dbt;2016-10-03 13:06;0;0;"Nam Knights, #HomeDepot provide wheelchair ramp for WWII veteran (PHOTOS). Read more: http:// owler.us/abFnwi $ HD";;;#HomeDepot;"782929726771896321";https://twitter.com/retail_Dbt/status/782929726771896321
retail_Dbt;2016-10-03 13:05;0;0;"Motorcycle club, #HomeDepot team to help local veteran. Read more: http:// owler.us/abFnwj $ HD";;;#HomeDepot;"782929552284581890";https://twitter.com/retail_Dbt/status/782929552284581890
