username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
finzine;2016-09-20 23:17;0;0;"$ HD Cramer: What a Revoltin' Market Development This Is http:// realmoney.thestreet.com/articles/09/20 /2016/cramer-what-revoltin-market-development?puc=yahoo&cm_ven=YAHOO …";;;;"778372637701443584";https://twitter.com/finzine/status/778372637701443584
DozenStocks;2016-09-20 23:00;1;0;"Dow #Stocks Trend $ INTC $ PG $ V $ CAT $ AAPL $ JPM $ CSCO $ AXP $ MMM $ MSFT $ MRK $ GS $ UNH $ MCD $ DIS $ DD $ IBM $ HD $ KO @http:// 12Stocks.com/dow";;@http;#Stocks;"778368370227818496";https://twitter.com/DozenStocks/status/778368370227818496
mytradingbuddy;2016-09-20 22:55;0;0;"#Stocks Technical Analysis Video Inc $ HD #NYSE with Interactive #Charts >> http:// ow.ly/U9GQ304lQLR #mtbanalysis pic.twitter.com/Hrftpow4jz";;;#Stocks #NYSE #Charts #mtbanalysis;"778366958391754752";https://twitter.com/mytradingbuddy/status/778366958391754752
AmericanBanking;2016-09-20 21:35;0;0;"The Home Depot Inc. $ HD Shares Sold by PNC Financial Services Group Inc. http:// ift.tt/2cFBxgN";;;;"778346974940696576";https://twitter.com/AmericanBanking/status/778346974940696576
retail_Dbt;2016-09-20 21:30;0;0;"5 Surprising Facts About #HomeDepot Inc You Need to Know. Read more: http:// owler.us/abCcC2 $ HD";;;#HomeDepot;"778345523153514496";https://twitter.com/retail_Dbt/status/778345523153514496
SleekMoneycom;2016-09-20 21:27;0;0;"Adell Harriman & Carpenter Inc. Raises Position in The Home Depot Inc. $ HD http:// ift.tt/2cXrTr4";;;;"778344903839473664";https://twitter.com/SleekMoneycom/status/778344903839473664
TickerReport;2016-09-20 21:27;0;0;"The Home Depot Inc. $ HD Shares Sold by PNC Financial Services Group Inc. http:// ift.tt/2cFBxgN";;;;"778344806242213888";https://twitter.com/TickerReport/status/778344806242213888
intercooleronli;2016-09-20 21:16;0;0;"Wade G W & Inc. Sells 337 Shares of The Home Depot Inc. $ HD http:// ift.tt/2cS19o2";;;;"778342108163874820";https://twitter.com/intercooleronli/status/778342108163874820
intercooleronli;2016-09-20 21:16;0;0;"Pinnacle Wealth Management Advisory Group LLC Has $1,157,000 Stake in The Home Depot Inc. $ HD http:// ift.tt/2csg9vr";;;;"778342105689251840";https://twitter.com/intercooleronli/status/778342105689251840
midetimes;2016-09-20 21:13;0;0;"Wade G W & Inc. Sells 337 Shares of The Home Depot Inc. $ HD http:// ift.tt/2dhw81g";;;;"778341283240771584";https://twitter.com/midetimes/status/778341283240771584
midetimes;2016-09-20 21:13;0;0;"Pinnacle Wealth Management Advisory Group LLC Has $1,157,000 Stake in The Home Depot Inc. $ HD http:// ift.tt/2d0do4c";;;;"778341280678023168";https://twitter.com/midetimes/status/778341280678023168
TMFSigma;2016-09-20 20:48;0;0;"Home Depot has added billions to its U.S. sales base since 2013 - wthout even 1 new stor $ HD http://www. fool.com/investing/2016 /09/20/5-surprising-facts-about-home-depot-inc-you-need-t.aspx … pic.twitter.com/okeGOjNDJM";;;;"778335103785111552";https://twitter.com/TMFSigma/status/778335103785111552
whotrades;2016-09-20 20:41;0;0;"5 Surprising Facts About Home Depot Inc You Need to Know $ HD http:// bit.ly/200916HD";;;;"778333403422744577";https://twitter.com/whotrades/status/778333403422744577
wlstcom;2016-09-20 20:32;0;0;"5 Surprising Facts About Home Depot Inc You Need to Know -- The Motley Fool $ HD #wlst http://www. fool.com/investing/2016 /09/20/5-surprising-facts-about-home-depot-inc-you-need-t.aspx … pic.twitter.com/gS0TqYc43z";;;#wlst;"778330900727758848";https://twitter.com/wlstcom/status/778330900727758848
finzine;2016-09-20 20:31;0;0;"$ HD 5 Surprising Facts About Home Depot Inc You Need to Know http://www. fool.com/investing/2016 /09/20/5-surprising-facts-about-home-depot-inc-you-need-t.aspx …";;;;"778330890569035776";https://twitter.com/finzine/status/778330890569035776
finzine;2016-09-20 20:19;0;0;"$ HD Will Housing Labor Shortage Impact Home Depot and Lowe's? http:// finance.yahoo.com/news/housing-l abor-shortage-impact-home-195849710.html …";;;;"778327866853294080";https://twitter.com/finzine/status/778327866853294080
thepeople4stoc1;2016-09-20 18:50;0;0;"WFC EnCana Corp. Open Read More --> http:// dlvr.it/MJHXMh $ WFC $ HD $ DGLY #finance";;;#finance;"778305252806184961";https://twitter.com/thepeople4stoc1/status/778305252806184961
pbrat40plus;2016-09-20 18:31;1;2;"Hot #Stocks Alert! Technical Outlook Video $ HD $ ATVI $ ABT $ FITB #Nasdaq #NYSE >>> http:// ow.ly/SlRe304l1tK pic.twitter.com/fiyCxIrGY7";;;#Stocks #Nasdaq #NYSE;"778300505256824832";https://twitter.com/pbrat40plus/status/778300505256824832
uk_stocktweets;2016-09-20 18:30;0;0;"Hot #Stocks Alert! Technical Outlook Video $ HD $ ATVI $ ABT $ FITB #Nasdaq #NYSE >>> http:// ow.ly/SlRe304l1tK pic.twitter.com/F1FzjM0FS7";;;#Stocks #Nasdaq #NYSE;"778300413279895552";https://twitter.com/uk_stocktweets/status/778300413279895552
investingbuddy;2016-09-20 18:30;0;0;"Hot #Stocks Alert! Technical Outlook Video $ HD $ ATVI $ ABT $ FITB #Nasdaq #NYSE >>> http:// ow.ly/SlRe304l1tK pic.twitter.com/5SKp4rgF4i";;;#Stocks #Nasdaq #NYSE;"778300411874779136";https://twitter.com/investingbuddy/status/778300411874779136
